movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,genre_id,genre
495208,Krampusnacht,2018-01-06,27,1.734,0,0,27,Horror
495362,Agnyaathavaasi,2018-01-09,18,2.698,4.5,6,18,Drama
495386,"Runaway Romance",2018-01-07,18,5.229,6.2,9,18,Drama
495507,"Twisted Pair",2018-10-03,18,2.176,5.7,10,18,Drama
495650,Erotiquest,2017-12-29,28,1.492,9,1,28,Action
495748,"Ask for Jane",2019-05-17,18,3.328,9,1,18,Drama
495773,"Family of Lies",2017-12-31,53,0.755,5.5,4,53,Thriller
495781,"The 2018 Rose Parade Hosted by Cord & Tish",2018-01-01,35,3.298,6.6,9,35,Comedy
495829,"For the Love of George",2018-02-13,35,1.239,4.7,3,35,Comedy
495831,"Quality Problems",2018-05-08,0,1.32,8.3,3,0,
495925,"Doraemon the Movie: Nobita's Treasure Island",2018-12-31,16,13.478,6,22,16,Animation
495941,Sandow,2018-04-27,18,1.739,0,0,18,Drama
495946,"In the Land of Pomegranates",2018-01-05,0,1.484,0,0,0,
495972,"The Last Days of Billy the Kid",2018-01-02,37,0.6,4,1,37,Western
496049,"I Remember the Crows",2018-05-05,99,1.667,10,1,99,Documentary
496076,Zero,2018-12-21,35,6.329,5.1,40,35,Comedy
496100,"New York Philharmonic New Year's Eve: Bernstein on Broadway",2018-01-03,0,0.6,0,0,0,
496186,"High Resolution",2018-10-01,18,3.239,5.5,12,18,Drama
496212,"You Shall Not Sleep",2018-04-19,27,3.735,5.1,69,27,Horror
496245,"Cover Versions",2018-01-03,9648,4.453,7,12,9648,Mystery
496274,"The Thinning: New World Order",2018-10-17,28,9.338,6.7,42,28,Action
496297,"Off The Menu",2018-02-01,35,4.871,6.3,10,35,Comedy
496327,"Sui Dhaaga - Made in India",2018-09-28,18,3.738,6.8,32,18,Drama
496382,"Kjell Bjorgen - I'm Sorry But I Won't Apologize",2018-01-10,0,0.6,0,0,0,
496466,"The House of Violent Desire",2018-10-05,27,4.107,7.4,5,27,Horror
496633,"G Herbo: City of Sorrow",2018-01-04,10402,0.6,0,0,10402,Music
496671,"Blood, Sweat and Lies",2018-01-05,53,4.869,4.5,16,53,Thriller
496704,"Tremors: A Cold Day in Hell",2018-05-01,28,12.746,5.2,124,28,Action
496708,"Babes with Blades",2018-01-02,14,4.25,4.7,3,14,Fantasy
496729,"Corey Feldman: Moment of Truth",2018-01-06,99,1.128,0,0,99,Documentary
496781,Perfektion,2018-05-04,18,1.24,0,0,18,Drama
497013,"Last of the Last Days",2017-05-10,0,0.6,0,0,0,
497194,"ROOM H.264: Brooklyn, NY, June 2016",2018-01-07,0,0.6,0,0,0,
497256,BALLiSTIC,2018-06-27,28,2.244,6.4,6,28,Action
497265,"FredHeads: The Documentary",2018-10-31,99,0.939,0,0,99,Documentary
497269,"Bad Apples",2018-02-06,27,3.09,4.2,6,27,Horror
497274,"The Number on Great-Grandpa's Arm",2018-01-27,99,2.586,8,1,99,Documentary
497304,"Forgiven This Gun4hire",2018-05-30,37,1.741,0,0,37,Western
497327,"Asylum of Fear",2018-01-09,27,6.112,5,11,27,Horror
497328,Battalion,2018-01-09,878,5.722,3.4,13,878,"Science Fiction"
497401,"The Job",2018-01-10,53,0.6,0,0,53,Thriller
497411,"Secret Millionaire",2018-01-06,10749,4.742,6.8,15,10749,Romance
497514,"My Secret Valentine",2018-02-03,10749,5.344,6.3,25,10749,Romance
497515,"Cooking with Love",2018-02-11,35,4.169,6.4,11,35,Comedy
497520,"Tom Segura: Disgraceful",2018-01-12,35,5.155,7.1,21,35,Comedy
497522,"Katt Williams: Great America",2018-01-16,35,3.791,5.3,23,35,Comedy
497622,"Change in the Air",2018-10-19,18,2.513,5.5,2,18,Drama
497648,Stain,2018-01-05,10749,1.444,0,0,10749,Romance
497652,"Bachelor Lions",2018-01-09,35,1.485,0,0,35,Comedy
497656,"Mother, May I Dance with Mary Jane's Fist?: A Lifetone Original Movie",2018-01-07,35,1.154,8,1,35,Comedy
497683,"EVERYWHERE, SOMEWHERE, with love",2018-01-10,16,0.6,0,0,16,Animation
497701,"Greed: Heavy Is The Hand",2018-01-09,28,0.6,0,0,28,Action
497727,"Beyond the Edge",2018-09-05,28,12.646,5.8,71,28,Action
497757,"Break Night",2018-01-10,18,3.51,5.2,5,18,Drama
497768,"A Better Tomorrow",2018-01-19,28,4.472,6.3,10,28,Action
497794,"Becoming Jessica Nigri",2018-01-26,99,2.442,6.5,2,99,Documentary
497796,"Best F(r)iends: Volume 2",2018-06-01,28,4.734,5.7,9,28,Action
497802,Pandas,2018-04-06,99,3.627,6.8,6,99,Documentary
497805,"18 Years Old and I Think I'm Having a Heart Attack",2018-01-05,16,0.6,0,0,16,Animation
497814,"Breaking In",2018-05-13,28,10.61,5.8,350,28,Action
497829,"A Short Film About......",2018-01-01,0,0.614,0,0,0,
497839,"The 23rd Annual Critics' Choice Awards",2018-01-11,0,0.895,2,1,0,
497841,Ant-Babe,2018-01-01,35,1.511,8,1,35,Comedy
497862,"Mind Control Gas",2018-01-10,35,0.865,0,0,35,Comedy
497864,"The New Romantic",2018-11-09,35,4.873,6.5,58,35,Comedy
497868,"Earthy Encounters",2018-04-22,878,2.593,0,0,878,"Science Fiction"
497916,"The Resistance Banker",2018-09-11,18,11.239,6.7,90,18,Drama
497984,"Monster Hunt 2",2018-02-14,12,2.776,6.6,17,12,Adventure
497985,Wastelander,2018-02-02,878,3.06,4,6,878,"Science Fiction"
498084,"Slaughterhouse: House of Whores 2.5",2018-01-10,0,0.6,0,0,0,
498092,"Unsportsmanlike Comedy with Rob Gronkowski",2018-01-05,35,2.158,0,0,35,Comedy
498284,"Bad Stepmother",2018-01-12,10770,4.118,5.8,4,10770,"TV Movie"
498299,"Can I Recognize Your Soul",2018-04-03,9648,1.738,0,0,9648,Mystery
498324,"Yo! My Saint",2018-01-11,10402,1.809,4,2,10402,Music
498334,"Friday the 13th Part 3: The Memoriam Documentary",2018-01-13,0,0.6,5,1,0,
498379,"Kangaroo: A Love-Hate Story",2018-01-19,99,0.652,10,1,99,Documentary
498492,"The Replacement",2018-10-18,878,1.543,6,1,878,"Science Fiction"
498509,Words,2018-01-15,99,0.6,0,0,99,Documentary
498519,"What About ME?",2016-01-01,99,1.199,10,1,99,Documentary
498554,"L. Cohen",2018-01-14,99,0.6,6,1,99,Documentary
498570,"The Last Birthday",2018-02-08,18,1.113,0,0,18,Drama
498596,"The Ballerina",2017-10-20,53,2.589,6.4,14,53,Thriller
498899,"ROOM H.264: Astoria, NY, January 2018",2018-01-14,0,0.6,0,0,0,
498919,"La Boda de Valentina",2018-02-09,35,2.532,6.3,7,35,Comedy
498945,"Deadly Delusion",2018-01-06,53,1.695,4.2,6,53,Thriller
499046,"El Gallo",2018-01-16,18,0.659,10,1,18,Drama
499076,"A & E: When Patients Attack",2018-01-15,28,1.322,7,1,28,Action
499080,"The Coronation",2018-01-14,99,0.884,7.3,4,99,Documentary
499088,"Maya the Bee: The Honey Games",2018-04-27,12,5.455,7,23,12,Adventure
499128,"Very, Very, Valentine",2018-02-10,10749,3.567,7.1,9,10749,Romance
499186,"Harith Iskander: I Told You So",2018-01-19,35,2.2,5.7,3,35,Comedy
499189,"Skeleton Cop",2018-04-01,0,0.6,0,0,0,
499309,"Ang Dalawang Mrs. Reyes",2018-01-26,35,1.596,6.2,3,35,Comedy
499319,"Duck Butter",2018-04-27,18,11.103,5.5,96,18,Drama
499323,Regionrat,2018-01-13,35,1.779,6,1,35,Comedy
499537,"The Wolf House",2018-09-21,16,2.715,7.5,10,16,Animation
499545,"Expedition Sasquatch",2018-01-19,99,0.645,10,1,99,Documentary
499548,"One More Shot",2018-01-15,99,0.6,8,1,99,Documentary
499550,"Victory Day",2018-05-05,99,1.4,7,3,99,Documentary
499556,"An Elephant Sitting Still",2018-03-08,18,6.378,8.4,47,18,Drama
499558,"Infinite Football",2018-05-05,99,1.96,8,2,99,Documentary
499567,"Gohin Baluchor",2018-01-19,0,0.615,0,0,0,
499571,"Fish Bones",2018-01-19,18,1.448,0,0,18,Drama
499591,"Bucky and the Squirrels",2018-01-26,35,0.918,0,0,35,Comedy
499635,"Brimming with Love",2018-05-05,10751,3.35,7.2,5,10751,Family
499640,Dreaveler,2018-01-16,0,0.6,0,0,0,
499676,Flay,2017-10-01,18,2.715,2,2,18,Drama
499692,"Ridge Runners",2018-01-19,80,2.943,2.5,2,80,Crime
499705,"Victor Goodview",2018-01-19,35,1.198,0,0,35,Comedy
499709,"Strange Men",2018-01-01,0,0.6,0,0,0,
499722,"The Other Woman",2018-04-30,35,5.594,4.8,74,35,Comedy
499730,Worth,2018-08-12,18,2.675,9,1,18,Drama
499738,"Gone Fishin'",2018-01-19,0,0.6,5.3,2,0,
499756,"VOA Special Report: Trump's First Year",2018-01-19,99,0.6,0,0,99,Documentary
499786,"Birds Without Feathers",2018-01-19,35,0.907,0,0,35,Comedy
499790,"Human Affairs",2018-01-19,18,2.658,9,1,18,Drama
499791,M/M,2018-01-19,53,3.796,6.7,3,53,Thriller
499792,"Rock Steady Row",2018-01-20,18,2.986,4,1,18,Drama
499816,"Deadly Inn",2018-01-19,53,3.205,3.5,2,53,Thriller
499850,"Bellator 192: Lima Vs. Macdonald",2018-01-20,0,1.254,9,1,0,
499910,"Hair Wolf",2018-01-20,27,1.802,8.5,2,27,Horror
499915,"Gods of Perdition",2018-02-10,27,1.501,0,0,27,Horror
499917,Ultraviolet,2018-01-20,18,1.482,0,0,18,Drama
499921,"The Perfect Host: A Southern Gothic Tale",2018-08-22,27,3.123,6,5,27,Horror
499924,"The Blazing World",2018-01-19,27,1.482,0,0,27,Horror
499928,"The Shivering Truth",2018-01-19,16,3.674,7,2,16,Animation
499953,"Fly on the Wall",2018-04-03,0,0.802,4.5,3,0,
500003,"Funny Story",2018-01-21,35,4.169,6.6,8,35,Comedy
500047,"MVP: Most Valuable Performer",2018-01-25,0,0.645,1,1,0,
500075,Desolation,2018-01-26,53,1.457,5,5,53,Thriller
500114,"Morning Show Mystery: Mortal Mishaps",2018-01-21,9648,3.11,7.8,8,9648,Mystery
500191,MexMan,2018-01-21,0,0.6,0,0,0,
500244,"The Simone Biles Story: Courage to Soar",2018-02-03,99,3.955,9.1,5,99,Documentary
500246,"Eddie Griffin: Undeniable",2018-02-09,35,2.909,0,0,35,Comedy
500259,Mario,2018-10-30,18,2.628,7.9,52,18,Drama
500266,"Rise of the Zombie Dolls",2018-01-13,0,1.444,0,0,0,
500269,"The Barren Pine",2018-06-22,10749,0.6,0,0,10749,Romance
500284,"Life-Size 2",2018-12-02,14,5.311,5.8,14,14,Fantasy
500321,"Dead Men",2018-02-01,18,4.228,5.5,2,18,Drama
500348,"The Last Ones",2018-01-18,27,0.6,3,1,27,Horror
500353,"French Kisses",2018-01-19,18,0.6,8,2,18,Drama
500404,"The Rocket",2018-01-23,10751,2.822,5,2,10751,Family
500465,"12 Noisy Shots",2018-01-23,18,0.6,0,0,18,Drama
500475,SuperFly,2018-06-13,28,9.529,6.4,142,28,Action
500478,"Judith Loves Martha",2018-01-20,99,1.485,0,0,99,Documentary
500480,Mud,2018-01-20,18,1.743,0,0,18,Drama
500481,"Set Me as a Seal upon Thine Heart",2018-01-20,18,1.235,0,0,18,Drama
500482,"The Right Choice",2018-01-20,878,1.96,0,0,878,"Science Fiction"
500483,"Agua Viva",2018-01-20,16,1.483,10,1,16,Animation
500486,"End of the Line",2018-01-20,14,2.157,6,2,14,Fantasy
500487,Matria,2018-01-20,18,0.6,0,0,18,Drama
500535,"Seven in Heaven",2018-10-05,27,6.514,6.1,38,27,Horror
500634,"6 Balloons",2018-03-12,18,9.625,6,159,18,Drama
500664,Upgrade,2018-06-01,28,21.213,7.3,1639,28,Action
500688,"Late Afternoon",2019-02-08,16,4.407,7.7,46,16,Animation
500693,"Man on Fire",2018-01-24,0,1.78,8,1,0,
500705,"A Horse from Heaven",2018-06-09,10751,3.452,7.5,2,10751,Family
500734,#SquadGoals,2018-01-16,18,3.975,4.2,13,18,Drama
500736,Relish,2018-08-01,35,1.55,0,0,35,Comedy
500789,"Berlin Kidz: Fuck The System",2018-01-12,99,0.6,6,1,99,Documentary
500824,Lemonade,2018-04-19,18,5.468,7.5,8,18,Drama
500850,"The Silence of Others",2019-05-08,99,1.966,8.4,24,99,Documentary
500859,"Black Mother",2018-03-01,99,2.618,7.1,5,99,Documentary
500869,"Viper Club",2018-10-26,53,5.052,6.3,10,53,Thriller
500904,"A Vigilante",2019-03-29,18,10.103,5.2,128,18,Drama
500919,211,2018-06-08,28,14.007,5.1,197,28,Action
500921,"Between Worlds",2018-12-21,28,5.733,4.1,47,28,Action
500944,"After Her",2018-12-01,53,1.507,0,0,53,Thriller
500957,"Psychotic! A Brooklyn Slasher Film",2018-01-25,27,0.925,7,2,27,Horror
500962,"A Brief Spark Bookended by Darkness",2018-01-19,0,1.194,0,0,0,
500963,PLUR,2018-01-19,0,0.6,0,0,0,
500967,Jeom,2018-01-19,16,1.96,5,1,16,Animation
501063,Skookum,2018-01-26,0,0.6,0,0,0,
501105,"A Thousand Thoughts",2018-01-22,0,1.194,0,0,0,
501154,"Pass Over",2018-01-26,18,4.831,7.4,5,18,Drama
501167,"Flower Boy: A Conversation",2018-01-22,99,0.675,9,2,99,Documentary
501181,"Poor Mama's Boy",2018-01-23,18,0.6,0,0,18,Drama
501192,"Hate Story IV",2018-03-09,53,2.45,6.5,6,53,Thriller
501199,"Your Black Friend",2018-01-21,16,0.6,0,0,16,Animation
501272,"Shadow of a Gun",2018-09-16,18,1.499,0,0,18,Drama
501298,Overexposed,2018-01-26,53,3.384,4,5,53,Thriller
501303,"Pacific Angels",2018-06-15,18,1.206,0,0,18,Drama
501350,"The Doors - Live at the Isle of Wight Festival 1970",2018-02-23,99,2.386,10,1,99,Documentary
501376,"For Nonna Anna",2018-01-19,18,0.6,0,0,18,Drama
501379,Ingrid,2018-01-20,18,1.611,0,0,18,Drama
501382,"Bellator 193: Larkin vs. Gonzalez",2018-01-26,0,0.668,0,0,0,
501430,"Super Heady",2018-03-15,0,0.6,0,0,0,
501472,"Int. Room",2018-06-03,10749,0.6,0,0,10749,Romance
501577,"Daddy Issues",2018-01-28,18,4.248,3.8,4,18,Drama
501606,Ranam,2018-09-07,28,3.642,5.4,11,28,Action
501622,"Galaxy Lords",2018-02-24,14,2.063,6,2,14,Fantasy
501624,"Girl in the Bunker",2018-05-28,18,4.017,7.6,4,18,Drama
501628,"Wobble Palace",2018-03-09,10749,2.099,6,1,10749,Romance
501630,"Summer '03",2018-09-28,35,10.186,5.9,70,35,Comedy
501687,"Love, Once and Always",2018-03-10,18,3.185,6.9,13,18,Drama
501689,"Royal Matchmaker",2018-03-24,10749,3.926,6.5,15,10749,Romance
501696,"The Two Bills",2018-02-01,99,1.586,8,1,99,Documentary
501739,"Jeff Leeson: Off The Cuff",2018-01-01,0,0.6,0,0,0,
501791,"Monsters at Large",2018-03-01,12,3.583,1,1,12,Adventure
501795,"Toward a Common Tenderness",2018-07-22,99,0.6,0,0,99,Documentary
501851,"Ouija House",2018-05-05,27,5.795,4.5,13,27,Horror
501956,Spotlight,2018-01-28,0,0.6,10,1,0,
501968,"Salient Minus Ten",2018-01-28,0,0.6,0,0,0,
502048,"Rich Boy, Rich Girl",2018-04-24,35,2.181,6.2,5,35,Comedy
502104,"Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh",2018-04-20,35,2.998,6,1,35,Comedy
502105,"The Great Pretender",2018-04-21,18,3.381,5,1,18,Drama
502122,"First Match",2018-03-12,18,9.672,6.3,88,18,Drama
502124,Sadie,2018-10-12,18,5.467,7.5,7,18,Drama
502126,"Write When You Get Work",2018-03-12,10749,2.471,3,2,10749,Romance
502128,Chi-Town,2018-03-11,99,1.517,7,1,99,Documentary
502129,"Garry Winogrand: All Things Are Photographable",2018-09-18,99,2.392,6,2,99,Documentary
502130,"The Gospel of Eureka",2018-03-11,99,0.953,6,2,99,Documentary
502131,"¡Las Sandinistas!",2018-03-12,36,2.445,7,1,36,History
502132,"People's Republic of Desire",2018-11-30,99,2.834,6.5,3,99,Documentary
502133,"Social Animals",2018-03-09,99,3.152,6.5,11,99,Documentary
502134,"This One's for the Ladies",2018-03-12,99,1.834,5,1,99,Documentary
502135,TransMilitary,2018-03-10,99,3.166,7,1,99,Documentary
502137,"Weed the People",2018-10-16,99,4.605,8,3,99,Documentary
502138,"The World Before Your Feet",2018-11-21,99,6,7.7,3,99,Documentary
502140,Paradox,2018-03-15,10402,4.305,3.4,7,10402,Music
502141,"All Square",2018-10-12,35,4.231,6,7,35,Comedy
502143,"The Breaker Upperers",2018-03-10,35,9.889,5.2,121,35,Comedy
502145,Unlovable,2018-11-01,35,4.543,7.9,4,35,Comedy
502147,"Wild Nights with Emily",2019-04-12,35,2.896,7,4,35,Comedy
502149,"Being Frank",2019-06-14,35,5.121,7.4,8,35,Comedy
502152,"Agave: The Spirit of a Nation",2018-03-09,99,0.6,6.5,2,99,Documentary
502153,"Ali & Cavett: The Tale of the Tapes",2018-03-11,99,1.734,0,0,99,Documentary
502154,"Alt-Right: Age of Rage",2018-03-09,99,2.876,6.1,7,99,Documentary
502157,"The Bill Murray Stories: Life Lessons Learned from a Mythical Man",2018-03-10,99,6.954,7.3,22,99,Documentary
502158,Brewmaster,2018-03-09,99,2.688,6,2,99,Documentary
502159,"Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders",2018-03-11,99,4.968,7.8,4,99,Documentary
502160,"From All Corners",2018-03-10,99,0.6,0,0,99,Documentary
502161,"Getting Over",2018-03-11,99,0.6,6,1,99,Documentary
502163,"Nossa Chape",2018-03-10,99,1.647,7.8,3,99,Documentary
502164,"Operation Odessa",2018-03-10,99,3.929,7.7,12,99,Documentary
502166,"Take Your Pills",2018-03-09,99,9.044,6.8,83,99,Documentary
502167,"Don’t Leave Home",2018-03-10,9648,4.915,5,18,9648,Mystery
502168,"Meow Wolf: Origin Story",2018-11-29,99,1.092,5.3,3,99,Documentary
502169,"More Human Than Human",2018-03-10,99,3.572,4.7,3,99,Documentary
502172,"Pet Names",2018-03-10,18,1.017,6,1,18,Drama
502173,Relaxer,2018-03-09,35,4.168,6.3,4,35,Comedy
502175,Rukus,2018-03-11,18,1.84,0,0,18,Drama
502176,"Thy Kingdom Come",2018-03-10,0,2.067,0,0,0,
502178,"Wild Honey Pie!",2018-03-12,18,1.592,5,1,18,Drama
502183,"If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd",2018-03-13,99,4.176,7.7,6,99,Documentary
502185,"Aghora: The Deadliest Blackmagic",2018-03-01,878,1.737,0,0,878,"Science Fiction"
502188,"Milford Graves Full Mantis",2018-07-13,99,2.203,7,1,99,Documentary
502190,"A Tuba To Cuba",2018-10-18,99,0.6,10,1,99,Documentary
502193,"Number 37",2018-11-09,53,3.032,5.5,8,53,Thriller
502194,"Narcissister Organ Player",2018-01-19,99,1.197,0,0,99,Documentary
502220,1985,2018-10-26,18,4.536,6.9,11,18,Drama
502224,"Two Plains & a Fancy",2018-06-28,35,0.6,0,0,35,Comedy
502227,Counterfeiters,2017-11-03,53,1.021,8,2,53,Thriller
502234,"Monkey King Reloaded",2018-12-31,16,0.6,0,0,16,Animation
502255,"Closing Time",2018-02-24,27,0.6,0,1,27,Horror
502259,"A Wizard's Tale",2018-09-14,12,8.581,5.9,22,12,Adventure
502278,"National Gymnastics",2018-01-10,18,0.6,0,0,18,Drama
502283,Videostore,2018-02-01,0,0.6,0,0,0,
502308,"Jurassic Predator",2018-06-21,28,3.05,4.3,3,28,Action
502348,Neutral,2018-08-31,35,0.703,0,0,35,Comedy
502354,"The Gardener",2018-01-26,0,1.485,0,0,0,
502357,"Personal Demons",2018-04-01,0,1.736,0,0,0,
502406,"St. Agatha",2019-02-08,27,8.53,5.1,73,27,Horror
502422,"Thunder Road",2018-03-12,35,9.799,7.1,117,35,Comedy
502426,Furlough,2018-03-16,35,5.427,5.8,29,35,Comedy
502435,"Dennis Regan: Dennisland",2018-08-02,35,0.6,0,0,35,Comedy
502574,"Shellmont County Massacre",2018-12-04,27,0.6,0,0,27,Horror
502609,"Above & Beyond: Giving Up the Day Job",2018-02-02,99,3.877,10,1,99,Documentary
502616,"Fred Armisen: Standup for Drummers",2018-02-06,35,4.808,6.4,13,35,Comedy
502627,"Why Can’t We Get Along",2018-02-02,0,1.485,4,1,0,
502682,"Book Club",2018-05-18,35,10.661,6.1,383,35,Comedy
502710,"His Favorite Person",2018-03-04,18,0.6,9,2,18,Drama
502716,"The Heretic",2018-03-01,99,1.4,0,0,99,Documentary
502729,"The Big House",2018-02-16,0,1.486,0,0,0,
502791,"Bullitt County",2018-10-26,28,4.35,5.7,3,28,Action
502805,Ladyworld,2018-09-22,53,3.624,9,1,53,Thriller
502850,"Nas: Live from the Kennedy Center",2018-02-02,10402,0.909,9,1,10402,Music
502927,"The Distant Barking of Dogs",2018-04-05,99,1.383,7.8,5,99,Documentary
502970,"The Wedding Do Over",2018-02-03,10749,6.792,6,9,10749,Romance
503017,"The Dunes",2018-06-04,53,0.901,3,1,53,Thriller
503030,"South Mill District",2018-02-23,27,1.783,0,0,27,Horror
503088,"A Lesson in Cruelty",2018-02-02,35,2.931,7,2,35,Comedy
503096,Bluebird,2018-01-27,0,0.6,0,0,0,
503150,"Eating Animals",2018-06-15,99,3.479,7.3,8,99,Documentary
503242,"40 Years in the Making: The Magic Music Movie",2018-02-24,99,0.662,0,0,99,Documentary
503246,"Girls Level Up",2018-02-25,0,0.6,0,0,0,
503257,"Pick of the Litter",2018-01-19,99,4.961,7.7,13,99,Documentary
503267,"Surviving The Wild",2018-01-05,28,2.447,8,2,28,Action
503283,"The Story of Tetris",2018-02-02,99,0.6,0,0,99,Documentary
503314,"Dragon Ball Super: Broly",2019-01-16,28,3.941,7.5,890,28,Action
503346,Occupation,2018-07-20,28,11.103,4.3,73,28,Action
503381,"Edge of Daybreak",2018-01-10,99,0.6,0,0,99,Documentary
503403,"My Perfect Romance",2018-02-14,10749,10.183,5.5,128,10749,Romance
503414,"The Last Days of Knight",2018-03-11,99,0.892,0,0,99,Documentary
503420,Relentless,2018-02-06,53,5.413,5.5,6,53,Thriller
503427,"Warren Jeffs: Prophet of Evil",2018-02-19,80,1.166,8,1,80,Crime
503430,"Curse of the Witch's Doll",2018-02-06,27,4.098,3,9,27,Horror
503442,"The Only People Who Have Ever Seen Rob's Penis",2018-01-18,0,1.735,0,0,0,
503446,Songwriter,2018-08-17,99,4.091,9.4,8,99,Documentary
503479,"Zombie Beauty Pageant: Drop Dead Gorgeous",2018-02-02,0,1.195,0,0,0,
503517,"In the Cloud",2018-02-08,53,5.172,5,11,53,Thriller
503555,"The Flatwoods Monster: A Legacy of Fear",2018-04-06,99,2.562,7.7,3,99,Documentary
503579,"Apocalypse Rising",2018-06-12,28,4.169,5.3,4,28,Action
503586,"High Alert",2018-03-01,28,1.735,0,0,28,Action
503601,"Gathering of Heroes: Legend of the Seven Swords",2018-01-02,28,0.911,0,0,28,Action
503616,"Second Act",2018-12-21,35,12.576,6.2,535,35,Comedy
503619,"The Package",2018-08-10,35,11.129,5.7,594,35,Comedy
503627,"Nobody Knows",2018-10-18,0,0.6,0,0,0,
503632,"Oh My...",2018-02-06,0,0.6,0,0,0,
503646,"The Bray Road Beast",2018-10-01,99,2.776,6.5,4,99,Documentary
503735,"Gold Blooded",2018-02-07,99,0.765,6.5,2,99,Documentary
503751,"The Ranger",2018-03-12,27,6.801,5.1,30,27,Horror
503752,"What Keeps You Alive",2018-08-24,53,9.609,5.9,76,53,Thriller
503758,"Most Likely to Murder",2018-03-12,35,5.311,5.9,19,35,Comedy
503760,"They Live Here, Now",2018-03-11,99,1.481,3,1,99,Documentary
503761,"Being Frank: The Chris Sievey Story",2018-03-13,99,4.257,7.4,5,99,Documentary
503811,"Like Arrows",2018-05-01,18,1.57,6,1,18,Drama
503868,September,2018-02-05,0,0.6,0,0,0,
503870,Monody,2018-02-05,0,0.6,0,0,0,
503871,Epilogue,2018-02-05,0,0.616,0,0,0,
503929,Fixed,2018-02-13,35,1.991,6.5,4,35,Comedy
504009,Introduction,2018-02-08,0,0.866,0,0,0,
504129,"Patient 001",2018-02-14,878,1.491,0,0,878,"Science Fiction"
504133,"Happy Valentine's Day",2018-01-15,18,1.825,7.3,3,18,Drama
504145,Hybristophilia,2018-07-04,27,1.623,0,0,27,Horror
504148,"The Serpent",2018-01-27,28,1.735,0,0,28,Action
504170,"PPG One",2018-02-09,0,0.6,0,0,0,
504172,"The Mule",2018-12-14,80,22.003,6.6,2264,80,Crime
504224,"Lost Treasures of the Maya Snake Kings",2018-02-06,0,0.87,0,0,0,
504255,"The Terrible Two",2018-03-06,27,4.402,3.1,8,27,Horror
504263,Caroline,2018-03-11,18,2.559,6.8,4,18,Drama
504284,Carro,2018-03-10,18,1.487,0,0,18,Drama
504290,Intercourse,2018-03-11,35,1.364,0,0,35,Comedy
504295,"A Dog and Pony Show",2018-01-23,35,2.003,5,1,35,Comedy
504298,"Run for Your Life",2018-01-11,53,0.615,0,0,53,Thriller
504331,"Hurricane Bianca: From Russia with Hate",2018-05-18,35,7.179,5.5,90,35,Comedy
504383,"Owen Benjamin: Huge Pianist",2018-01-30,0,0.6,0,0,0,
504414,"Killing Diaz",2018-02-16,878,1.4,0,0,878,"Science Fiction"
504445,"You Can Color Outside the Lines... The Big Boys",2018-04-13,0,0.6,0,0,0,
504447,"Only Blood Relates Us",2018-02-24,18,1.736,0,0,18,Drama
